Date,Last Price
09/09/1998,284.25
09/08/1998,286.05
09/07/1998,288.45
09/04/1998,286.85
09/03/1998,284.95
09/02/1998,280.15
09/01/1998,278.85
08/31/1998,275.55
08/28/1998,274.35
08/27/1998,276.55
08/26/1998,282.25
08/25/1998,283.05
08/24/1998,284.65
08/21/1998,284.8
08/20/1998,285.15
08/19/1998,283.35
08/18/1998,284.95
08/17/1998,285.05
08/14/1998,284.05
08/13/1998,285.35
08/12/1998,282.75
08/11/1998,283.95
08/10/1998,287.45
08/07/1998,286.65
08/06/1998,287.35
08/05/1998,287.95
08/04/1998,288.35
08/03/1998,282.95
07/31/1998,286.45
07/30/1998,289.5
07/29/1998,290.05
07/28/1998,291.75
07/27/1998,290.35
07/24/1998,291.45
07/23/1998,293.15
07/22/1998,294.15
07/21/1998,294.95
07/20/1998,296.05
07/17/1998,294.5
07/16/1998,293.25
07/15/1998,293.75
07/14/1998,293.15
07/13/1998,291.65
07/10/1998,290.85
07/09/1998,292.1
07/08/1998,293.25
07/07/1998,294.95
07/06/1998,293.25
07/03/1998,294.75
07/02/1998,293.85
07/01/1998,296.45
06/30/1998,296.95
06/29/1998,293.65
06/26/1998,293.85
06/25/1998,293.9
06/24/1998,292.85
06/23/1998,295.05
06/22/1998,295.75
06/19/1998,298.75
06/18/1998,293.25
06/17/1998,293.45
06/16/1998,288.65
06/15/1998,284.85
06/12/1998,286
06/11/1998,287.05
06/10/1998,293.25
06/09/1998,293.65
06/08/1998,296.95
06/05/1998,291.65
06/04/1998,293.7
06/03/1998,293.15
06/02/1998,291.15
06/01/1998,288.45
05/29/1998,292.95
05/28/1998,293.15
05/27/1998,293.85
05/26/1998,295.55
05/25/1998,299.75
05/22/1998,299.85
05/21/1998,301.45
05/20/1998,299.5
05/19/1998,298.45
05/18/1998,299.55
05/15/1998,301.25
05/14/1998,299.05
05/13/1998,298.45
05/12/1998,298
05/11/1998,300.35
05/08/1998,299.85
05/07/1998,298.7
05/06/1998,300.75
05/05/1998,303.35
05/04/1998,304.35
05/01/1998,302.25
04/30/1998,306.65
04/29/1998,310.25
04/28/1998,307.95
04/27/1998,309.65
04/24/1998,312.65
04/23/1998,314.05
04/22/1998,313.35
04/21/1998,310.75
04/20/1998,307.95
04/17/1998,307.75
04/16/1998,308.15
04/15/1998,307.25
04/14/1998,308.25
04/13/1998,311.15
04/10/1998,307.75
04/09/1998,308.45
04/08/1998,309.45
04/07/1998,309.5
04/06/1998,309.05
04/03/1998,308.25
04/02/1998,302.25
04/01/1998,299.35
03/31/1998,300.95
03/30/1998,301.4
03/27/1998,302.25
03/26/1998,301.25
03/25/1998,299.35
03/24/1998,299.25
03/23/1998,297.75
03/20/1998,291.75
03/19/1998,291.25
03/18/1998,291.4
03/17/1998,292
03/16/1998,294.35
03/13/1998,295.35
03/12/1998,294.55
03/11/1998,294.45
03/10/1998,296
03/09/1998,294.45
03/06/1998,294.45
03/05/1998,293.4
03/04/1998,296
03/03/1998,297.85
03/02/1998,299.5
02/27/1998,299.15
02/26/1998,294.55
02/25/1998,291.85
02/24/1998,291.5
02/23/1998,293.75
02/20/1998,297.25
02/19/1998,298.85
02/18/1998,297.85
02/17/1998,297.45
02/16/1998,298.35
02/13/1998,299.85
02/12/1998,298.6
02/11/1998,300.5
02/10/1998,300.45
02/09/1998,299.6
02/06/1998,298.15
02/05/1998,298.65
02/04/1998,299.1
02/03/1998,295.35
02/02/1998,303
01/30/1998,302.45
01/29/1998,302.38
01/28/1998,305.38
01/27/1998,300.65
01/26/1998,297.5
01/23/1998,299.63
01/22/1998,290.75
01/21/1998,292.85
01/20/1998,291.45
01/19/1998,287.45
01/16/1998,290.15
01/15/1998,286.95
01/14/1998,281.45
01/13/1998,283.15
01/12/1998,278.15
01/09/1998,278.65
01/08/1998,281.05
01/07/1998,283.25
01/06/1998,280.85
01/05/1998,281.85
01/02/1998,288.25
01/01/1998,288.75
12/31/1997,289.05
12/30/1997,290.35
12/29/1997,290.75
12/26/1997,294.65
12/25/1997,296.25
12/24/1997,296.45
12/23/1997,294.05
12/22/1997,291.65
12/19/1997,289.05
12/18/1997,287
12/17/1997,288.15
12/16/1997,284.95
12/15/1997,283.75
12/12/1997,282.85
12/11/1997,283.95
12/10/1997,287
12/09/1997,282.75
12/08/1997,287.55
12/05/1997,288.25
12/04/1997,285.95
12/03/1997,292.15
12/02/1997,293.55
12/01/1997,293.45
11/28/1997,297
11/27/1997,296.25
11/26/1997,296.55
11/25/1997,299.15
11/24/1997,302.85
11/21/1997,304.95
11/20/1997,303.05
11/19/1997,303.95
11/18/1997,306.25
11/17/1997,303.85
11/14/1997,303.35
11/13/1997,308
11/12/1997,307.25
11/11/1997,309.3
11/10/1997,310
11/07/1997,310.25
11/06/1997,312.45
11/05/1997,313.55
11/04/1997,313.95
11/03/1997,313.55
10/31/1997,311.45
10/30/1997,316.25
10/29/1997,313.85
10/28/1997,316.35
10/27/1997,311.13
10/24/1997,309
10/23/1997,323.65
10/22/1997,322.45
10/21/1997,322.7
10/20/1997,323.65
10/17/1997,325.25
10/16/1997,325.85
10/15/1997,325.35
10/14/1997,327.95
10/13/1997,328.45
10/10/1997,329.65
10/09/1997,327.75
10/08/1997,333.25
10/07/1997,331.45
10/06/1997,332.55
10/03/1997,334.85
10/02/1997,331.45
10/01/1997,333.75
09/30/1997,334.45
09/29/1997,328.25
09/26/1997,326.75
09/25/1997,327.15
09/24/1997,323.25
09/23/1997,321.95
09/22/1997,320.95
09/19/1997,320.85
09/18/1997,320.65
09/17/1997,320.25
09/16/1997,320.75
09/15/1997,323.45
09/12/1997,323.75
09/11/1997,324.25
09/10/1997,321.45
09/09/1997,321.5
09/08/1997,321.95
09/05/1997,322.55
09/04/1997,321.35
09/03/1997,322
09/02/1997,322.5
09/01/1997,324.55
08/29/1997,324.15
08/28/1997,323.95
08/27/1997,325.45
08/26/1997,325.9
08/25/1997,324.7
08/22/1997,324.75
08/21/1997,323.88
08/20/1997,321.45
08/19/1997,323.25
08/18/1997,321.45
08/15/1997,326.05
08/14/1997,324.45
08/13/1997,326.85
08/12/1997,327.05
08/11/1997,328.45
08/08/1997,327.15
08/07/1997,321.95
08/06/1997,318.55
08/05/1997,320.65
08/04/1997,323.95
08/01/1997,324.75
07/31/1997,324.55
07/30/1997,326.05
07/29/1997,325.95
07/28/1997,328.63
07/25/1997,326
07/24/1997,323.38
07/23/1997,323
07/22/1997,325.25
07/21/1997,325.65
07/18/1997,328.95
07/17/1997,323.75
07/16/1997,318.05
07/15/1997,318.05
07/14/1997,319.95
07/11/1997,321.35
07/10/1997,319.9
07/09/1997,318.25
07/08/1997,319.85
07/07/1997,318
07/04/1997,324.5
07/03/1997,325.25
07/02/1997,331.15
07/01/1997,334.15
06/30/1997,333.95
06/27/1997,334.55
06/26/1997,338.25
06/25/1997,337.35
06/24/1997,337.55
06/23/1997,339.75
06/20/1997,337.7
06/19/1997,340.55
06/18/1997,339.25
06/17/1997,341.75
06/16/1997,342.65
06/13/1997,341.05
06/12/1997,341.55
06/11/1997,343.85
06/10/1997,344.05
06/09/1997,344.05
06/06/1997,343.65
06/05/1997,343.35
06/04/1997,341.25
06/03/1997,343.25
06/02/1997,344.45
05/30/1997,344.65
05/29/1997,345.75
05/28/1997,344.85
05/27/1997,344.1
05/26/1997,343
05/23/1997,342.6
05/22/1997,342.65
05/21/1997,342.95
05/20/1997,343.15
05/19/1997,341.45
05/16/1997,344.05
05/15/1997,347.55
05/14/1997,347.48
05/13/1997,349.5
05/12/1997,347.65
05/09/1997,348.05
05/08/1997,343.75
05/07/1997,341.45
05/06/1997,340.45
05/05/1997,342.85
05/02/1997,340.25
05/01/1997,340.45
04/30/1997,339.5
04/29/1997,339.95
04/28/1997,339.65
04/25/1997,341.95
04/24/1997,340.75
04/23/1997,341.35
04/22/1997,341.3
04/21/1997,342.9
04/18/1997,341.45
04/17/1997,342.55
04/16/1997,341.55
04/15/1997,342.05
04/14/1997,346.25
04/11/1997,346.95
04/10/1997,348.65
04/09/1997,348.05
04/08/1997,348.55
04/07/1997,348.05
04/04/1997,348.75
04/03/1997,348.85
04/02/1997,349.05
04/01/1997,351.95
03/31/1997,351.25
03/28/1997,349.75
03/27/1997,348.15
03/26/1997,350.35
03/25/1997,347.5
03/24/1997,350
03/21/1997,352.85
03/20/1997,351.5
03/19/1997,352
03/18/1997,349.85
03/17/1997,347.75
03/14/1997,352.25
03/13/1997,353.75
03/12/1997,352.3
03/11/1997,353.55
03/10/1997,351.5
03/07/1997,348.7
03/06/1997,352.15
03/05/1997,352.95
03/04/1997,358.95
03/03/1997,361.8
02/28/1997,363.45
02/27/1997,359.15
02/26/1997,354.25
02/25/1997,354.25
02/24/1997,353.45
02/21/1997,352.25
02/20/1997,350.75
02/19/1997,345.25
02/18/1997,345.65
02/17/1997,344.25
02/14/1997,345.2
02/13/1997,341
02/12/1997,342.85
02/11/1997,339.85
02/10/1997,341.05
02/07/1997,341.95
02/06/1997,342.45
02/05/1997,344.45
02/04/1997,344.25
02/03/1997,346.65
01/31/1997,344.35
01/30/1997,345.6
01/29/1997,351.25
01/28/1997,353.25
01/27/1997,356.25
01/24/1997,352.35
01/23/1997,352
01/22/1997,351
01/21/1997,352.9
01/20/1997,353.45
01/17/1997,355.55
01/16/1997,354.55
01/15/1997,352.5
01/14/1997,354
01/13/1997,358.6
01/10/1997,359.05
01/09/1997,357.55
01/08/1997,355.8
01/07/1997,358.85
01/06/1997,357.95
01/03/1997,361
01/02/1997,365.55
01/01/1997,369.65
12/31/1996,367.7
12/30/1996,370.05
12/27/1996,369.6
12/26/1996,368.85
12/25/1996,369.05
12/24/1996,368.85
12/23/1996,368.85
12/20/1996,368.55
12/19/1996,369
12/18/1996,369.3
12/17/1996,368.55
12/16/1996,368.1
12/13/1996,368.7
12/12/1996,369.6
12/11/1996,368.9
12/10/1996,368.65
12/09/1996,368.2
12/06/1996,368.95
12/05/1996,370.9
12/04/1996,370.83
12/03/1996,368.9
12/02/1996,368.2
11/29/1996,371.65
11/28/1996,372.75
11/27/1996,373.35
11/26/1996,375.2
11/25/1996,374.5
11/22/1996,376.35
11/21/1996,377.75
11/20/1996,378.35
11/19/1996,378.15
11/18/1996,379.1
11/15/1996,379.75
11/14/1996,381.4
11/13/1996,383.1
11/12/1996,382.65
11/11/1996,381.5
11/08/1996,379.05
11/07/1996,379.15
11/06/1996,378
11/05/1996,378.75
11/04/1996,378.7
11/01/1996,378.25
10/31/1996,378.05
10/30/1996,380.5
10/29/1996,380.65
10/28/1996,383.25
10/25/1996,382.85
10/24/1996,383.15
10/23/1996,383.85
10/22/1996,384
10/21/1996,381.9
10/18/1996,380.35
10/17/1996,380.6
10/16/1996,381.15
10/15/1996,381.25
10/14/1996,381.75
10/11/1996,381.3
10/10/1996,382.05
10/09/1996,381.35
10/08/1996,381.4
10/07/1996,380.65
10/04/1996,380.43
10/03/1996,380.15
10/02/1996,379.8
10/01/1996,378.75
09/30/1996,378.4
09/27/1996,380.55
09/26/1996,381.35
09/25/1996,382.6
09/24/1996,382.85
09/23/1996,381.55
09/20/1996,381.25
09/19/1996,382.75
09/18/1996,383.35
09/17/1996,382.95
09/16/1996,383.35
09/13/1996,382.6
09/12/1996,382.7
09/11/1996,382.85
09/10/1996,383.25
09/09/1996,383.6
09/06/1996,385.25
09/05/1996,385.75
09/04/1996,385.55
09/03/1996,386.5
09/02/1996,387
08/30/1996,386.5
08/29/1996,388.25
08/28/1996,388.15
08/27/1996,388.95
08/26/1996,389.45
08/23/1996,388.45
08/22/1996,387.5
08/21/1996,386.85
08/20/1996,387.7
08/19/1996,387.2
08/16/1996,386.4
08/15/1996,386.6
08/14/1996,386.65
08/13/1996,387.8
08/12/1996,387.65
08/09/1996,387.75
08/08/1996,388.55
08/07/1996,388.15
08/06/1996,388.55
08/05/1996,389.15
08/02/1996,387.55
08/01/1996,385.5
07/31/1996,387.05
07/30/1996,384.6
07/29/1996,384.6
07/26/1996,385.25
07/25/1996,385
07/24/1996,385.45
07/23/1996,384.6
07/22/1996,384.85
07/19/1996,384.95
07/18/1996,383.85
07/17/1996,383.75
07/16/1996,385
07/15/1996,383
07/12/1996,383.75
07/11/1996,383.5
07/10/1996,382.45
07/09/1996,382.85
07/08/1996,382.15
07/05/1996,381.75
07/04/1996,381
07/03/1996,382.1
07/02/1996,381.85
07/01/1996,382
06/28/1996,380.45
06/27/1996,382.25
06/26/1996,383.25
06/25/1996,383.95
06/24/1996,385.05
06/21/1996,385.05
06/20/1996,384.5
06/19/1996,384.5
06/18/1996,385.6
06/17/1996,384.95
06/14/1996,384.9
06/13/1996,384.6
06/12/1996,384.6
06/11/1996,384.5
06/10/1996,385.9
06/07/1996,385.3
06/06/1996,386.15
06/05/1996,386.45
06/04/1996,388.25
06/03/1996,390.55
05/31/1996,391
05/30/1996,391.05
05/29/1996,391.25
05/28/1996,391.5
05/27/1996,391
05/24/1996,391
05/23/1996,391.75
05/22/1996,391.75
05/21/1996,391.45
05/20/1996,390.85
05/17/1996,392.55
05/16/1996,392.7
05/15/1996,392.7
05/14/1996,391.85
05/13/1996,391.45
05/10/1996,390.65
05/09/1996,392.85
05/08/1996,393.05
05/07/1996,393.83
05/06/1996,393.25
05/03/1996,392.45
05/02/1996,394.05
05/01/1996,393.05
04/30/1996,391.65
04/29/1996,390.55
04/26/1996,390.4
04/25/1996,393.35
04/24/1996,390.75
04/23/1996,391.3
04/22/1996,391.65
04/19/1996,390.73
04/18/1996,390.45
04/17/1996,391.15
04/16/1996,391.45
04/15/1996,393.35
04/12/1996,394.55
04/11/1996,395.45
04/10/1996,395.25
04/09/1996,394.5
04/08/1996,397.95
04/05/1996,393.55
04/04/1996,395.05
04/03/1996,394.25
04/02/1996,393.95
04/01/1996,394.9
03/29/1996,395.45
03/28/1996,396.6
03/27/1996,400.25
03/26/1996,400.25
03/25/1996,398.85
03/22/1996,398.35
03/21/1996,398
03/20/1996,396.05
03/19/1996,395.25
03/18/1996,395.6
03/15/1996,396.2
03/14/1996,395.5
03/13/1996,396.95
03/12/1996,396.6
03/11/1996,395.55
03/08/1996,397.1
03/07/1996,395.45
03/06/1996,393.35
03/05/1996,393.25
03/04/1996,393.95
03/01/1996,398.9
02/29/1996,400.75
02/28/1996,400.8
02/27/1996,399.5
02/26/1996,400
02/23/1996,398.5
02/22/1996,399.85
02/21/1996,402.5
02/20/1996,399.4
02/19/1996,405.85
02/16/1996,404.8
02/15/1996,404
02/14/1996,404.4
02/13/1996,403.6
02/12/1996,401.4
02/09/1996,405.8
02/08/1996,409.3
02/07/1996,409.2
02/06/1996,412.4
02/05/1996,413.95
02/02/1996,415.5
02/01/1996,411.6
01/31/1996,406.3
01/30/1996,404.7
01/29/1996,406.3
01/26/1996,406.2
01/25/1996,406.85
01/24/1996,403.65
01/23/1996,403.5
01/22/1996,403.6
01/19/1996,399.8
01/18/1996,397.5
01/17/1996,399.8
01/16/1996,398.6
01/15/1996,396
01/12/1996,396.3
01/11/1996,399
01/10/1996,399.8
01/09/1996,396.3
01/08/1996,396.95
01/05/1996,396.3
01/04/1996,394
01/03/1996,395.3
01/02/1996,391.25
12/29/1995,387.1
12/28/1995,387.15
12/27/1995,387.05
12/26/1995,388.05
12/25/1995,388
12/22/1995,387.5
12/21/1995,388.05
12/20/1995,388.2
12/19/1995,387.7
12/18/1995,388.1
12/15/1995,386.5
12/14/1995,386.2
12/13/1995,386.6
12/12/1995,388.9
12/11/1995,388.6
12/08/1995,390
12/07/1995,389.1
12/06/1995,388.9
12/05/1995,387.15
12/04/1995,386.2
12/01/1995,386.6
11/30/1995,387.8
11/29/1995,389.1
11/28/1995,388.8
11/27/1995,385.3
11/24/1995,384
11/23/1995,383.1
11/22/1995,381.9
11/21/1995,385.7
11/20/1995,386.9
11/17/1995,387.3
11/16/1995,386
11/15/1995,386.25
11/14/1995,386
11/13/1995,387.4
11/10/1995,389.5
11/09/1995,386.5
11/08/1995,385.1
11/07/1995,385.5
11/06/1995,382.7
11/03/1995,382.6
11/02/1995,382.9
11/01/1995,382.5
10/31/1995,383
10/30/1995,382.5
10/27/1995,383
10/26/1995,383.25
10/25/1995,383
10/24/1995,382.7
10/23/1995,383
10/20/1995,382.1
10/19/1995,382.25
10/18/1995,384.05
10/17/1995,384.1
10/16/1995,384
10/13/1995,384.5
10/12/1995,384.8
10/11/1995,385.15
10/10/1995,385.5
10/09/1995,384.9
10/06/1995,383.4
10/05/1995,383.4
10/04/1995,383.1
10/03/1995,382.5
10/02/1995,382.5
09/29/1995,384
09/28/1995,383.9
09/27/1995,383.6
09/26/1995,384
09/25/1995,383.2
09/22/1995,384
09/21/1995,385.5
09/20/1995,385
09/19/1995,385.7
09/18/1995,385.75
09/15/1995,385.2
09/14/1995,386
09/13/1995,384.4
09/12/1995,385.4
09/11/1995,383
09/08/1995,382.9
09/07/1995,383
09/06/1995,380.5
09/05/1995,380.4
09/04/1995,380.25
09/01/1995,381.05
08/31/1995,382.75
08/30/1995,381.6
08/29/1995,382.7
08/28/1995,383.3
08/25/1995,383.4
08/24/1995,383.2
08/23/1995,383.7
08/22/1995,383.5
08/21/1995,384.9
08/18/1995,385.3
08/17/1995,384.75
08/16/1995,382.8
08/15/1995,385.7
08/14/1995,384.7
08/11/1995,384
08/10/1995,384.5
08/09/1995,384.9
08/08/1995,385.05
08/07/1995,384.5
08/04/1995,384.1
08/03/1995,384.3
08/02/1995,383.25
08/01/1995,383.5
07/31/1995,382.6
07/28/1995,383.5
07/27/1995,383.3
07/26/1995,386.9
07/25/1995,387
07/24/1995,387.4
07/21/1995,386.6
07/20/1995,386.5
07/19/1995,388.1
07/18/1995,390
07/17/1995,389.4
07/14/1995,388.9
07/13/1995,389.25
07/12/1995,389.2
07/11/1995,385.3
07/10/1995,386.25
07/07/1995,385.9
07/06/1995,385.2
07/05/1995,384.3
07/04/1995,385.15
07/03/1995,385
06/30/1995,384.6
06/29/1995,388.1
06/28/1995,387.3
06/27/1995,389.5
06/26/1995,389.9
06/23/1995,390.3
06/22/1995,390.1
06/21/1995,391
06/20/1995,391
06/19/1995,391.7
06/16/1995,390
06/15/1995,391.4
06/14/1995,388.1
06/13/1995,386.8
06/12/1995,387.4
06/09/1995,388.5
06/08/1995,385.5
06/07/1995,386.4
06/06/1995,384.5
06/05/1995,384.6
06/02/1995,383.6
06/01/1995,385.05
05/31/1995,384.3
05/30/1995,385.5
05/29/1995,387
05/26/1995,386
05/25/1995,385.3
05/24/1995,384.2
05/23/1995,383.3
05/22/1995,382.3
05/19/1995,383.5
05/18/1995,383.6
05/17/1995,383.6
05/16/1995,384.8
05/15/1995,385.1
05/12/1995,383.7
05/11/1995,383.8
05/10/1995,383.8
05/09/1995,383.8
05/08/1995,389.7
05/05/1995,390
05/04/1995,390.7
05/03/1995,389.9
05/02/1995,389
05/01/1995,388.1
04/28/1995,387.1
04/27/1995,387.25
04/26/1995,386.7
04/25/1995,390.2
04/24/1995,390.45
04/21/1995,390.4
04/20/1995,392.5
04/19/1995,394.7
04/18/1995,395.2
04/17/1995,394
04/14/1995,389.5
04/13/1995,389.5
04/12/1995,390.2
04/11/1995,390.3
04/10/1995,389.9
04/07/1995,392.9
04/06/1995,394.25
04/05/1995,394.4
04/04/1995,392.3
04/03/1995,392
03/31/1995,391.4
03/30/1995,386.4
03/29/1995,382.4
03/28/1995,382.3
03/27/1995,382.1
03/24/1995,382.3
03/23/1995,383.75
03/22/1995,383.1
03/21/1995,383.5
03/20/1995,383.1
03/17/1995,383.7
03/16/1995,384.1
03/15/1995,386.3
03/14/1995,385.8
03/13/1995,385.75
03/10/1995,382.3
03/09/1995,382
03/08/1995,379.9
03/07/1995,384.4
03/06/1995,379.2
03/03/1995,376.8
03/02/1995,376.9
03/01/1995,374.9
02/28/1995,377.1
02/27/1995,376.5
02/24/1995,376.6
02/23/1995,379.15
02/22/1995,379.55
02/21/1995,378.7
02/20/1995,379.7
02/17/1995,379
02/16/1995,377.15
02/15/1995,376.5
02/14/1995,376.3
02/13/1995,375.6
02/10/1995,376.3
02/09/1995,376.5
02/08/1995,376
02/07/1995,374.8
02/06/1995,375.9
02/03/1995,376.3
02/02/1995,376.25
02/01/1995,376.2
01/31/1995,375.1
01/30/1995,377
01/27/1995,378.25
01/26/1995,381.5
01/25/1995,381.1
01/24/1995,381.75
01/23/1995,381.5
01/20/1995,384.2
01/19/1995,383.75
01/18/1995,382.4
01/17/1995,380.6
01/16/1995,377.75
01/13/1995,378.95
01/12/1995,381.25
01/11/1995,376
01/10/1995,374.8
01/09/1995,373.5
01/06/1995,371.5
01/05/1995,374.75
01/04/1995,374.3
01/03/1995,379.85
01/02/1995,383
12/30/1994,383.2
12/29/1994,382.9
12/28/1994,383.75
12/27/1994,381.5
12/26/1994,381.5
12/23/1994,380.8
12/22/1994,381.4
12/21/1994,381.9
12/20/1994,382.35
12/19/1994,380.1
12/16/1994,379.2
12/15/1994,380
12/14/1994,379.3
12/13/1994,378.75
12/12/1994,377.75
12/09/1994,378
12/08/1994,377.4
12/07/1994,376.8
12/06/1994,376.5
12/05/1994,376.5
12/02/1994,376.5
12/01/1994,380.25
11/30/1994,381.4
11/29/1994,383
11/28/1994,383.1
11/25/1994,385.2
11/24/1994,384.8
11/23/1994,385.3
11/22/1994,384.15
11/21/1994,383.8
11/18/1994,384.7
11/17/1994,386.5
11/16/1994,386.5
11/15/1994,387.1
11/14/1994,385.1
11/11/1994,385.5
11/10/1994,385.4
11/09/1994,384
11/08/1994,384.1
11/07/1994,383
11/04/1994,383.9
11/03/1994,384
11/02/1994,384.5
11/01/1994,384.6
10/31/1994,384.5
10/28/1994,388
10/27/1994,389
10/26/1994,389.25
10/25/1994,389.75
10/24/1994,390
10/21/1994,391
10/20/1994,391.75
10/19/1994,391.25
10/18/1994,390.25
10/17/1994,389.5
10/14/1994,387.75
10/13/1994,386.7
10/12/1994,388.2
10/11/1994,388.25
10/10/1994,391.75
10/07/1994,393.25
10/06/1994,392.25
10/05/1994,393
10/04/1994,393
10/03/1994,396
09/30/1994,394.25
09/29/1994,396
09/28/1994,395.9
09/27/1994,398.2
09/26/1994,396.25
09/23/1994,396.5
09/22/1994,395.8
09/21/1994,394.4
09/20/1994,393.8
09/19/1994,390.2
09/16/1994,390.2
09/15/1994,388.5
09/14/1994,390.7
09/13/1994,390.9
09/12/1994,391.2
09/09/1994,392.1
09/08/1994,392
09/07/1994,390.5
09/06/1994,388.3
09/05/1994,387.35
09/02/1994,387.4
09/01/1994,387.3
08/31/1994,386.6
08/30/1994,386.9
08/29/1994,387.4
08/26/1994,383.7
08/25/1994,383.7
08/24/1994,384.1
08/23/1994,382.1
08/22/1994,382.3
08/19/1994,382.4
08/18/1994,381.4
08/17/1994,377.8
08/16/1994,376.4
08/15/1994,377.1
08/12/1994,376.8
08/11/1994,377.75
08/10/1994,377.9
08/09/1994,378.3
08/08/1994,377.75
08/05/1994,378.5
08/04/1994,378.2
08/03/1994,378.2
08/02/1994,379.4
08/01/1994,384
07/29/1994,383.6
07/28/1994,388.1
07/27/1994,388
07/26/1994,386.5
07/25/1994,385.25
07/22/1994,385.3
07/21/1994,386.8
07/20/1994,385.6
07/19/1994,387
07/18/1994,386.1
07/15/1994,386.3
07/14/1994,384.2
07/13/1994,383.7
07/12/1994,385.8
07/11/1994,386.2
07/08/1994,383.5
07/07/1994,385.2
07/06/1994,384.1
07/05/1994,386.3
07/04/1994,387.2
07/01/1994,387.2
06/30/1994,386.3
06/29/1994,385.1
06/28/1994,386.7
06/27/1994,385.1
06/24/1994,391.6
06/23/1994,389.75
06/22/1994,390.1
06/21/1994,394.55
06/20/1994,389.4
06/17/1994,388.25
06/16/1994,386
06/15/1994,387.2
06/14/1994,384.5
06/13/1994,383.7
06/10/1994,384.1
06/09/1994,383.3
06/08/1994,382.1
06/07/1994,381.45
06/06/1994,380.9
06/03/1994,380.9
06/02/1994,384.6
06/01/1994,383.8
05/31/1994,387.3
05/30/1994,385.5
05/27/1994,386
05/26/1994,385.25
05/25/1994,386.6
05/24/1994,388.3
05/23/1994,389.6
05/20/1994,384.25
05/19/1994,381.5
05/18/1994,382.2
05/17/1994,384.5
05/16/1994,383.4
05/13/1994,381
05/12/1994,380.3
05/11/1994,382.2
05/10/1994,379.3
05/09/1994,381.5
05/06/1994,384
05/05/1994,374.1
05/04/1994,377.1
05/03/1994,376.1
05/02/1994,376.7
04/29/1994,377.05
04/28/1994,375.9
04/27/1994,376
04/26/1994,375.5
04/25/1994,374
04/22/1994,371.5
04/21/1994,373.8
04/20/1994,373
04/19/1994,372.1
04/18/1994,377.3
04/15/1994,378.2
04/14/1994,379.1
04/13/1994,378.6
04/12/1994,379.15
04/11/1994,378.2
04/08/1994,384.8
04/07/1994,384.2
04/06/1994,385.4
04/05/1994,384.8
04/04/1994,387.2
04/01/1994,391
03/31/1994,391
03/30/1994,386.4
03/29/1994,386.2
03/28/1994,388.3
03/25/1994,391.4
03/24/1994,391.7
03/23/1994,387
03/22/1994,389.5
03/21/1994,388.5
03/18/1994,387.3
03/17/1994,382.7
03/16/1994,385.3
03/15/1994,387.1
03/14/1994,387.4
03/11/1994,385.5
03/10/1994,386.8
03/09/1994,379.5
03/08/1994,377
03/07/1994,376.4
03/04/1994,377.2
03/03/1994,377.85
03/02/1994,378.1
03/01/1994,378.75
02/28/1994,381.75
02/25/1994,379.3
02/24/1994,377.45
02/23/1994,378.75
02/22/1994,378.9
02/21/1994,380.45
02/18/1994,380.3
02/17/1994,383.5
02/16/1994,383.8
02/15/1994,384.2
02/14/1994,384.25
02/11/1994,381.8
02/10/1994,382.75
02/09/1994,384.2
02/08/1994,380.75
02/07/1994,379.6
02/04/1994,386.5
02/03/1994,387.3
02/02/1994,384.9
02/01/1994,384.5
01/31/1994,381.9
01/28/1994,377.3
01/27/1994,377
01/26/1994,384.5
01/25/1994,381.9
01/24/1994,381.6
01/21/1994,382
01/20/1994,387.8
01/19/1994,392.6
01/18/1994,393.3
01/17/1994,391.7
01/14/1994,390
01/13/1994,390
01/12/1994,386.4
01/11/1994,388.5
01/10/1994,384.6
01/07/1994,387.1
01/06/1994,388.9
01/05/1994,391.2
01/04/1994,393.85
01/03/1994,394
12/31/1993,390.7
12/30/1993,390.9
12/29/1993,390.4
12/28/1993,387.45
12/27/1993,388.1
12/24/1993,386.85
12/23/1993,386.3
12/22/1993,386.4
12/21/1993,387.7
12/20/1993,389.5
12/17/1993,387.6
12/16/1993,386.1
12/15/1993,387.5
12/14/1993,387.1
12/13/1993,386.85
12/10/1993,383.7
12/09/1993,382.75
12/08/1993,384
12/07/1993,377.7
12/06/1993,376.4
12/03/1993,376.85
12/02/1993,374.15
12/01/1993,376.3
11/30/1993,370.7
11/29/1993,370.35
11/26/1993,377.25
11/25/1993,377.85
11/24/1993,376.25
11/23/1993,377.85
11/22/1993,379.2
11/19/1993,377.9
11/18/1993,376.2
11/17/1993,376.7
11/16/1993,374.6
11/15/1993,375.5
11/12/1993,373.5
11/11/1993,376.5
11/10/1993,377.15
11/09/1993,376.5
11/08/1993,375.35
11/05/1993,377.2
11/04/1993,372.25
11/03/1993,368.25
11/02/1993,363.2
11/01/1993,369.25
10/29/1993,369.5
10/28/1993,369.6
10/27/1993,369.75
10/26/1993,368.75
10/25/1993,369.8
10/22/1993,368.5
10/21/1993,370.1
10/20/1993,372.6
10/19/1993,369
10/18/1993,368.51
10/15/1993,365.05
10/14/1993,365.5
10/13/1993,367
10/12/1993,367
10/11/1993,360.7
10/08/1993,358.95
10/07/1993,358.1
10/06/1993,355.8
10/05/1993,353.3
10/04/1993,353.05
10/01/1993,355.5
09/30/1993,355.4
09/29/1993,352.5
09/28/1993,356
09/27/1993,354.5
09/24/1993,358.3
